employee_id,jmeno,prijmeni,email,oddeleni,pozice,datum_nastupu,plat,hodnoceni_vykonu,vzdelani,mesto,vek,pohlavi,typ_uvazku,telefon
412,Matěj,Holub,matej.holub@datacorp.cz,Obchod,Account Manager,2018-09-19,82500.0,3,VŠ Mgr.,Pardubice,40,M,Plný,+420 737 241 504
908,David,Navrátil,david.navratil@datacorp.cz,Podpora,Zákaznická podpora,2024-06-07,35000.0,4,SŠ,Brno,31,M,Plný,+420 600 786 403
609,Alena,Holubová,alena.holubova@datacorp.cz,HR,Payroll Specialist,2022-09-27,60000.0,3,VŠ PhD.,Brno,37,Ž,Plný,+420 729 835 340
554,Markéta,Navrátilová,marketa.navratilova@datacorp.cz,HR,HR Manager,2020-06-28,50500.0,4,VŠ Bc.,Zlín,31,Ž,Plný,+420 767 802 554
367,Martin,Blažek,martin.blazek@datacorp.cz,Obchod,Obchodní zástupce,2022-03-21,58000.0,3,SŠ,Praha,27,M,Plný,+420 757 491 169
311,Karel,Černý,karel.cerny@datacorp.cz,Marketing,Brand Manager,2020-04-25,62500.0,3,VŠ Mgr.,Hradec Králové,30,M,Plný,+420 753 648 881
386,Pavel,Horák,pavel.horak@datacorp.cz,Obchod,Account Manager,2022-08-02,76000.0,3,VŠ PhD.,Praha,31,M,Plný,+420 607 355 891
238,Markéta,Křížová,marketa.krizova@datacorp.cz,Marketing,Brand Manager,2023-11-08,54500.0,3,VŠ Mgr.,Zlín,34,Ž,Plný,+420 660 324 844
527,Alena,Procházková,alena.prochazkova@datacorp.cz,HR,HR Manager,2022-11-03,62000.0,4,VŠ Mgr.,Brno,29,Ž,Plný,+420 680 440 581
580,Barbora,Veselá,barbora.vesela@datacorp.cz,HR,HR Manager,24.01.2021,48500.0,3,VŠ PhD.,Liberec,31,Ž,Plný,+420 749 409 531
111,Martin,Marek,martin.marek@datacorp.cz,Vývoj,Tech Lead,2021-03-31,86000.0,4,VŠ Mgr.,Zlín,32,M,Částečný,+420 620 127 630
680,Veronika,Svobodová,veronika.svobodova@datacorp.cz,Finance,Controller,01.01.2019,76500.0,3,VŠ Mgr.,Liberec,32,Ž,Plný,+420 674 106 491
903,Vojtěch,Konečný,vojtech.konecny@datacorp.cz,Podpora,Support Team Lead,2023-10-21,,4,SŠ,Liberec,33,M,Plný,+420 668 318 583
347,Marie,Jelínková,marie.jelinkova@datacorp.cz,Obchod,Sales Manager,20.05.2020,50500.0,3,VŠ Bc.,Praha,32,Ž,Částečný,+420 669 158 286
523,Simona ,Pokorná,simona.pokorna@datacorp.cz,Obchod,Obchodní zástupce,2017-10-31,71500.0,3,SŠ,Olomouc,35,Ž,Plný,+420 759 232 437
930,Martina,Malá,martina.mala@datacorp.cz,Podpora,Technická podpora,2022-03-19,46000.0,3,VŠ Mgr.,Praha,32,Ž,Plný,625354994
240,Kateřina,Vaňková,katerina.vankova@datacorp.cz,Marketing,SEO Specialist,2023-01-20,46500.0,3,VŠ Bc.,Brno,29,Ž,Plný,+420 606 400 597
415,Lucie,Růžičková,lucie.ruzickova@datacorp.cz,Obchod,Business Development,2022-06-14,56500.0,3,VŠ PhD.,Brno,31,Ž,Plný,+420 700 485 494
538,Petr,Novák,petr.novak@datacorp.cz,HR,HR Manager,2022-03-23,36500.0,4,VŠ Bc.,České Budějovice,26,M,DPP,+420 685 313 981
642,Filip,Doležal,filip.dolezal@datacorp.cz,Finance,Auditor,2020-04-05,69000.0,4,VŠ Mgr.,Plzeň,37,M,Plný,+420 722 244 746
388,Tomáš,Kopecký,tomas.kopecky@datacorp.cz,Obchod,Obchodní zástupce,2020-06-26,78500.0,3,SŠ,České Budějovice,30,M,Plný,+420 649 688 144
613,David,Doležal,david.dolezal@datacorp.cz,HR,Payroll Specialist,2022-05-17,51500.0,3,VŠ Mgr.,Liberec,28,M,DPP,+420 676 207 895
763,Barbora,Äechová,barbora.cechova@datacorp.cz,Finance,Účetní,2018-02-17,88500.0,4,VŠ Mgr.,Plzeň,37,Ž,Plný,663345441
138,Karel,Dvořák,karel.dvorak@datacorp.cz,Vývoj,Software Developer,2023-05-04,95500.0,3,VŠ PhD.,Brno,32,M,Plný,+420 749 341 839
364,Nikola,Čechová,nikola.cechova@datacorp.cz,Obchod,Sales Manager,2018-10-27,86000.0,4,VŠ Mgr.,Liberec,34,Ž,Plný,+420 700 386 341
375,Marek,Svoboda,marek.svoboda@datacorp.cz,Obchod,Sales Manager,2019-06-07,67000.0,5,SŠ,Olomouc,33,M,Plný,796 845 221
400,Markéta,Novotná,marketa.novotna@datacorp.cz,Obchod,Business Development,2021-05-11,77500.0,2,VŠ Mgr.,Olomouc,32,Ž,Plný,798 595 707
770,Marie,Čechová,marie.cechova@datacorp.cz,Podpora,Help Desk Specialist,2021-11-13,52500.0,3,SŠ,Praha,29,Ž,Plný,654 777 401
552,Radek,Štěpánek,radek.stepanek@datacorp.cz,HR,HR Manager,2018-10-02,50000.0,4,VŠ Bc.,Olomouc,38,M,Plný,+420 610 748 507
987,Markéta,Konečná,marketa.konecna@datacorp.cz,Podpora,Zákaznická podpora,29.03.2024,29500.0,3,VŠ Bc.,Hradec Králové,25,Ž,Plný,+420 757 485 155
505,Hana,Jelínková,hana.jelinkova@datacorp.cz,Obchod,Business Development,2021-02-02,69500.0,3,VŠ Mgr.,Ostrava,32,Ž,Plný,+420 790 966 701
257,Adam,Černý,adam.cerny@datacorp.cz,Marketing,Content Manager,2022-08-26,51000.0,5,VŠ Mgr.,Plzeň,35,M,Plný,601 208 706
211,Tomáš,Zeman,tomas.zeman@datacorp.cz,Marketing,SEO Specialist,2021-06-27,39000.0,4,VŠ Mgr.,České Budějovice,30,M,Plný,+420 659 580 938
1000,Petr,Pospíšil,petr.pospisil@datacorp.cz,Podpora,Support Team Lead,2024-05-19,46000.0,3,SŠ,Pardubice,24,M,Plný,+420 705 180 802
649,Petra,Černá,petra.cerna@datacorp.cz,Finance,Auditor,2021-08-09,81500.0,3,VŠ PhD.,Olomouc,28,Ž,Plný,+420 603 348 399
213,Martin,Kopecký,martin.kopecky@datacorp.cz,Marketing,Marketingový specialista,2022-12-14,43000.0,0,SŠ,Praha,22,M,Plný,+420 751 902 746
357,Daniel,Růžička,daniel.ruzicka@datacorp.cz,Obchod,Business Development,2021-01-27,61000.0,3,VŠ Bc.,Praha,31,M,Plný,+420 731 381 838
79,Karel,Navrátil,karel.navratil@datacorp.cz,Vývoj,Tech Lead,2025-04-26,72500.0,3,VŠ Mgr.,Praha,27,M,DPP,+420 796 419 957
29,Simona,Čechová,simona.cechova@datacorp.cz,Vývoj,DevOps Engineer,2019-12-02,54500.0,4,SŠ,Zlín,39,Ž,Plný,+420 791 466 634
706,Hana,Čechová,hana.cechova@datacorp.cz,Finance,Finanční analytik,2023-06-10,71500.0,3,VŠ Mgr.,Plzeň,30,Ž,Plný,+420 680 856 233
268,Pavel, Zeman ,pavel.zeman@datacorp.cz,Marketing,Content Manager,2022-06-20,52500.0,4,VŠ Mgr.,Ostrava,34,M,Plný,+420 642 977 258
323,Klára,Horáková,klara.horakova@datacorp.cz,Marketing,Content Manager,2020-05-07,43000.0,4,VŠ Bc.,Plzeň,38,Ž,Plný,+420 640 885 174
660,Filip,Hájek,filip.hajek@datacorp.cz,Finance,Finanční analytik,2020-02-22,68000.0,4,VŠ Mgr.,Praha,28,M,Plný,???
798,Eva,Fialová,eva.fialova@datacorp.cz,Podpora,Technická podpora,2023-09-12,32000.0,3,VŠ Bc.,Brno,28,Ž,Plný,+420 712 365 139
167,Martin,Horák,martin.horak@datacorp.cz,Vývoj,Tech Lead,03.08.2023,82500.0,3,VŠ PhD.,Liberec,34,M,Plný,780713235
973,David,Veselý,david.vesely@datacorp.cz,Podpora,Technická podpora,2023-06-13,38500.0,4,SŠ,Zlín,32,M,Částečný,+420 722 599 261
509,Kristýna,Fialová,kristyna.fialova@datacorp.cz,Obchod,Account Manager,2019-11-07,51500.0,4,VŠ Mgr.,Zlín,34,Ž,DPP,+420 636 518 217
974,Michal,Marek,michal.marek@datacorp.cz,Podpora,Zákaznická podpora,2023-12-16,46000.0,3,VŠ Mgr.,Plzeň,22,M,Plný,+420 788 463 464
65,Ondřej,Růžička,ondrej.ruzicka@datacorp.cz,Vývoj,Data Engineer,2021-08-12,64500.0,5,VŠ Mgr.,České Budějovice,35,M,Částečný,+420 666 534 143
142,Dominik,Svoboda,dominik.svoboda@datacorp.cz,Vývoj,Software Developer,2019-01-16,83000.0,3,VŠ PhD.,Brno,32,M,Plný,+420 634 275 607
326,Simona,Svobodová,simona.svobodova@datacorp.cz,Marketing,SEO Specialist,2018-09-07,70500.0,5,VŠ Mgr.,Brno,32,Ž,DPP,+420 721 653 415
849,Lukáš,Kopecký,lukas.kopecky@datacorp.cz,Podpora,Zákaznická podpora,2022-09-05,52000.0,4,VŠ Mgr.,Pardubice,28,M,Plný,+420 789 543 288
428,Tomáš,Jelínek,tomas.jelinek@datacorp.cz,Obchod,Obchodní zástupce,2022-06-12,64000.0,3,VŠ Mgr.,Praha,38,M,Plný,+420 789 718 667
959,Marie,Sedláčková,marie.sedlackova@datacorp.cz,Podpora,Help Desk Specialist,22.05.2022,40000.0,4,VŠ Mgr.,Plzeň,32,Ž,Plný,604 361 409
753,Alena,Dvořáková,alena.dvorakova@datacorp.cz,Finance,Auditor,2017-08-28,76000.0,3,VŠ Mgr.,Zlín,39,Ž,Plný,+420 705 553 874
539,Jana,Pospíšilová,jana.pospisilova@datacorp.cz,HR,HR Specialist,2020-08-03,68000.0,4,VŠ Mgr.,České Budějovice,28,Ž,Plný,+420 733 218 579
667,Marek,Pokorný,marek.pokorny@datacorp.cz,Finance,Finanční analytik,2018-03-23,66000.0,3,VŠ PhD.,Pardubice,36,M,Částečný,+420 614 363 211
224,Dominik,Hájek,dominik.hajek@datacorp.cz,Marketing,Marketingový specialista,2021-03-13,45000.0,5,VŠ Bc.,Ostrava,28,M,Plný,+420 751 955 393
263,Pavel,Kučera,pavel.kucera@datacorp.cz,Marketing,SEO Specialist,19.11.2021,54000.0,4,VŠ Mgr.,Zlín,38,M,Plný,+420 709 285 649
313,Lenka,Zemanová,lenka.zemanova@datacorp.cz,Marketing,SEO Specialist,2021-05-04,52000.0,3,VŠ Mgr.,České Budějovice,36,Ž,Částečný,708502302
447,Tomáš,Němec,tomas.nemec@datacorp.cz,Obchod,Sales Manager,2018-07-10,65500.0,5,SŠ,Praha,39,M,Plný,+420 690 637 985
310,Radek,Jelínek,radek.jelinek@datacorp.cz,Marketing,Content Manager,2020-07-30,54500.0,5,VŠ Mgr.,Hradec Králové,31,M,Plný,692 350 567
49,Daniel,Jelínek,daniel.jelinek@datacorp.cz,Vývoj,DevOps Engineer,2021-09-27,88000.0,4,VŠ Mgr.,Brno,31,M,Plný,+420 696 720 866
746,Dominik,Čermák,dominik.cermak@datacorp.cz,Finance,Controller,2022-05-27,67000.0,3,VŠ Mgr.,Praha,30,M,Plný,+420 677 718 570
2,Ondřej,Malý,ondrej.maly@datacorp.cz,Vývoj,Data Engineer,2022-04-11,83500.0,4,VŠ Mgr.,České Budějovice,28,M,DPP,+420 682 393 914
558,Simona,Zemanová,simona.zemanova@datacorp.cz,HR,HR Manager,2022-11-21,49000.0,3,VŠ Mgr.,Ostrava,24,Ž,Plný,+420 693 880 441
820,Petr,Holub,petr.holub@datacorp.cz,Podpora,Technická podpora,12.07.2022,44500.0,3,SŠ,Brno,35,M,Částečný,662 602 954
926,David,Urban,david.urban@datacorp.cz,Podpora,Help Desk Specialist,2022-12-20,45500.0,3,VŠ Mgr.,Praha,26,M,Plný,+420 797 952 590
550,Michal,Kříž,michal.kriz@datacorp.cz,HR,HR Specialist,2024-01-11,66000.0,3,VŠ Mgr.,Zlín,22,M,Plný,+420 728 483 133
631,Tomáš,Marek,tomas.marek@datacorp.cz,Finance,Auditor,2020-07-02,84000.0,2,VŠ Mgr.,Liberec,37,M,Plný,628769439
499,Radek,Procházka,radek.prochazka@datacorp.cz,Obchod,Business Development,2024-06-15,73500.0,3,SŠ,Olomouc,29,M,Plný,+420 719 902 416
557,Jan,Čech,jan.cech@datacorp.cz,HR,HR Manager,2021-12-28,65500.0,4,VŠ Mgr.,Liberec,27,M,Plný,+420 647 440 763
592,Martin,Doležal,martin.dolezal@datacorp.cz,HR,HR Manager,2021-06-12,55000.0,4,VŠ Mgr.,Brno,33,M,Plný,767465856
33,Filip,Kučera,filip.kucera@datacorp.cz,Vývoj,Tech Lead,2023-01-24,92500.0,4,VŠ Mgr.,Hradec Králové,30,M,Plný,+420 790 343 865
31,Josef,Fiala,josef.fiala@datacorp.cz,Vývoj,Tech Lead,2025-04-26,46000.0,4,VŠ Bc.,Ostrava,24,M,Plný,+420 731 929 796
234,Jakub,Hájek,jakub.hajek@datacorp.cz,Marketing,Brand Manager,2025-04-15,56500.0,3,VŠ Bc.,Brno,31,M,Plný,+420 636 542 606
768,Anna,Zemanová,anna.zemanova@datacorp.cz,Podpora,Zákaznická podpora,2024-11-12,34500.0,2,SŠ,Brno,23,Ž,Plný,+420 600 432 275
195,Filip,Vaněk,filip.vanek@datacorp.cz,Vývoj,Tech Lead,2023-11-08,82500.0,4,VŠ Mgr.,Praha,29,M,Plný,+420 730 629 689
677,Martina,Kolářová,martina.kolarova@datacorp.cz,Finance,Finanční analytik,2020-09-07,65500.0,4,VŠ Bc.,Ostrava,22,Ž,Plný,+420 653 338 604
3,Filip,Blažek,filip.blazek@datacorp.cz,Vývoj,Software Developer,25.08.2021,89000.0,4,VŠ Mgr.,České Budějovice,27,M,Plný,766 857 448
207,Ondřej,Malý,ondrej.maly@datacorp.cz,Marketing,Content Manager,2022-05-26,56000.0,4,VŠ Bc.,Brno,35,M,Částečný,+420 695 200 698
333,Petra,Němcová,petra.nemcova@datacorp.cz,marketing,Content Manager,2021-08-18,74500.0,3,VŠ PhD.,Hradec Králové,33,Ž,Plný,+420 611 850 561
590,Tereza,Nováková,tereza.novakova@datacorp.cz,HR,Payroll Specialist,2022-02-03,61500.0,4,VŠ Mgr.,Pardubice,34,Ž,Plný,+420 763 122 351
314,Hana,Růžičková,hana.ruzickova@datacorp.cz,Marketing,SEO Specialist,2021-09-06,35500.0,5,SŠ,Plzeň,38,Ž,Plný,629 567 352
110,Karel,Urban,karel.urban@datacorp.cz,Vývoj,Tech Lead,2018-11-03,90500.0,5,VŠ PhD.,Zlín,35,M,Plný,+420 783 825 932
292,Simona,Štěpánková,simona.stepankova@datacorp.cz,Marketing,Content Manager,2024-05-13,43000.0,4,SŠ,Praha,30,Ž,Částečný,
78,Lenka,Urbanová,lenka.urbanova@datacorp.cz,Vývoj,Tech Lead,2021-04-02,71500.0,3,VŠ Mgr.,Praha,28,Ž,Plný,+420 601 533 180
85,Tereza,Konečná,tereza.konecna@datacorp.cz,Vývoj,Software Developer,2019-09-09,97000.0,4,VŠ Mgr.,Plzeň,33,Ž,Plný,+420 706 855 989
293,Adam,Král,adam.kral@datacorp.cz,Marketing,Content Manager,21.01.2021,44500.0,4,SŠ,Brno,26,M,Plný,+420 602 817 736
83,Simona,Fialová,simona.fialova@datacorp.cz,Vývoj,Tech Lead,2018-09-11,64500.0,4,VŠ Bc.,Praha,26,Ž,Plný,+420 755 353 541
284,Simona,Urbanová,simona.urbanova@datacorp.cz,Marketing,SEO Specialist,2023-08-10,44500.0,4,VŠ Bc.,Hradec Králové,27,Ž,Plný,+420 657 725 269
356,Monika,Křížová,monika.krizova@datacorp.cz,Obchod,Account Manager,2020-07-01,54000.0,4,SŠ,České Budějovice,26,Ž,Částečný,+420 759 491 686
941,Kateřina,Malá,katerina.mala@datacorp.cz,Podpora,Help Desk Specialist,2025-04-26,,4,VŠ Mgr.,Brno,26,Ž,Částečný,
696,Anna,Marková,anna.markova@datacorp.cz,Finance,Finanční analytik,2019-06-09,82500.0,4,VŠ Mgr.,Olomouc,36,Ž,Plný,+420 691 919 481
601,Simona,Blažková,simona.blazkova@datacorp.cz,HR,Recruiter,2022-10-12,42000.0,3,VŠ Bc.,Praha,27,Ž,Plný,+420 717 271 211
1004,Simona,Pospíšilová,simona.pospisilova@datacorp.cz,Podpora,Technická podpora,2021-12-30,47500.0,3,SŠ,Hradec Králové,28,Ž,Plný,+420 632 986 540
847,Lenka,Zemanová,lenka.zemanova@datacorp.cz,Podpora,Zákaznická podpora,2023-09-12,39500.0,3,SŠ,Liberec,26,Ž,Plný,604689457
283,Daniel,Kopecký,daniel.kopecky@datacorp.cz,Marketing,Content Manager,2022-05-05,40500.0,4,SŠ,Praha,27,M,Plný,740 977 631
5,Veronika,Horáková,veronika.horakova@datacorp.cz,Vývoj,Software Developer,2023-02-25,77500.0,4,VŠ Mgr.,Praha,33,Ž,Plný,711642127
796,Adam,Kolář,adam.kolar@datacorp.cz,Podpora,Zákaznická podpora,2022-08-26,52000.0,5,VŠ Mgr.,Praha,33,M,Plný,+420 730 660 739
933,Jakub,Procházka,jakub.prochazka@datacorp.cz,Podpora,Help Desk Specialist,2023-12-01,43000.0,3,SŠ,Liberec,26,M,DPP,657915663
98,Lenka,Konečná,lenka.konecna@datacorp.cz,Vývoj,QA Engineer,28.03.2022,80500.0,3,VŠ PhD.,Plzeň,24,Ž,Plný,+420 759 687 101
921,Lenka,Navrátilová,lenka.navratilova@datacorp.cz,Podpora,Technická podpora,2022-08-03,44500.0,3,VŠ Mgr.,Liberec,30,Ž,Plný,786273573
366,Michal,Fiala,michal.fiala@datacorp.cz,Obchod,Business Development,2017-12-18,65500.0,4,VŠ Bc.,Brno,34,M,Plný,+420 604 170 870
890,Dominik, Čermák,dominik.cermak@datacorp.cz,Podpora,Support Team Lead,2022-07-11,32000.0,2,VŠ Bc.,Olomouc,30,M,Plný,+420 727 968 965
269,Michal,Navrátil,michal.navratil@datacorp.cz,Marketing,Brand Manager,2018-12-21,53000.0,4,SŠ,Liberec,33,M,Plný,+420 722 515 655
432,Martina,Navrátilová,martina.navratilova@datacorp.cz,Obchod,Sales Manager,2023-06-13,59000.0,4,VŠ Mgr.,Liberec,23,Ž,Plný,+420 657 895 890
493,Michal,Jelínek,michal.jelinek@datacorp.cz,Obchod,Account Manager,2020-04-20,51000.0,3,SŠ,Praha,34,M,Plný,
309,Markéta,Zemanová,marketa.zemanova@datacorp.cz,Marketing,Content Manager,2024-09-26,51000.0,3,VŠ Mgr.,Praha,27,Ž,Plný,+420 743 406 452
774,Tomáš,Sedláček,tomas.sedlacek@datacorp.cz,Podpora,Support Team Lead,2023-05-22,32500.0,4,SŠ,Brno,25,M,Plný,+420 773 367 636
522,David,Čermák,david.cermak@datacorp.cz,Obchod,Obchodní zástupce,2018-09-27,85500.0,5,VŠ Mgr.,Olomouc,35,M,Plný,+420 775 202 993
119,Martin,Dvořák,martin.dvorak@datacorp.cz,Vývoj,QA Engineer,2024-07-17,56000.0,3,VŠ Mgr.,Liberec,28,M,Plný,+420 637 267 187
377, Marek,Novotný,marek.novotny@datacorp.cz,Obchod,Account Manager,2021-02-05,60000.0,3,VŠ PhD.,Praha,25,M,Plný,+420 785 717 735
253,Vojtěch,Veselý,vojtech.vesely@datacorp.cz,Marketing,Marketingový specialista,2019-10-31,42500.0,3,SŠ,Praha,24,M,Plný,+420 654 397 576
349,Lukáš,Jelínek,lukas.jelinek@datacorp.cz,Obchod,Account Manager,2020-05-12,54000.0,3,SŠ,Praha,28,M,Plný,+420 776 769 182
9,David,Němec,david.nemec@datacorp.cz,Vývoj,DevOps Engineer,2019-12-12,75000.0,4,VŠ Mgr.,Olomouc,28,M,Plný,+420 640 827 621
199,Veronika,Čermáková,veronika.cermakova@datacorp.cz,Vývoj,DevOps Engineer,2021-08-13,74000.0,4,VŠ PhD.,Liberec,28,Ž,Částečný,+420 768 140 132
715,Nikola,Vaňková,nikola.vankova@datacorp.cz,Finance,Účetní,2023-03-06,64000.0,2,VŠ Mgr.,Praha,22,Ž,Plný,+420 720 601 366
82,Pavel,Dvořák,pavel.dvorak@datacorp.cz,Vývoj,Software Developer,2021-04-12,76000.0,4,VŠ Bc.,Praha,26,M,Plný,+420 626 866 616
387,Tomáš,Novotný,tomas.novotny@datacorp.cz,Obchod,Obchodní zástupce,2023-11-13,58500.0,4,VŠ Mgr.,Zlín,30,M,Plný,+420 704 369 302
490,Dominik,Pokorný,dominik.pokorny@datacorp.cz,Obchod,Account Manager,2023-01-18,65500.0,2,SŠ,Praha,26,M,Částečný,+420 751 322 654
637,Adam,Kříž,adam.kriz@datacorp.cz,Finance,Finanční analytik,2022-07-24,79000.0,2,VŠ Mgr.,Praha,34,M,Plný,758 222 560
242,Klára,Kučerová,marek.benes@datacorp.cz,Marketing,Marketingový specialista,2025-01-19,30500.0,2,VŠ Bc.,Praha,26,Ž,Částečný,+420 681 817 915
297,Vojtěch,Sedláček,vojtech.sedlacek@datacorp.cz,Marketing,SEO Specialist,2023-04-04,56500.0,2,VŠ Bc.,Praha,34,M,Plný,+420 662 627 724
214,Michal,Marek,michal.marek@datacorp.cz,marketing,Content Manager,2021-05-24,69500.0,4,VŠ Mgr.,Zlín,28,M,Plný,+420 601 282 721
863,Michal,Hájek,michal.hajek@datacorp.cz,Podpora,Help Desk Specialist,2023-10-28,49500.0,3,VŠ Mgr.,Hradec Králové,26,M,Plný,+420 647 961 923
368,Martina,Benešová,martina.benesova@datacorp.cz,Obchod,Sales Manager,2020-05-12,72000.0,5,VŠ Mgr.,Olomouc,34,Ž,Plný,+420 690 698 571
949,Vojtěch,Fiala,vojtech.fiala@datacorp.cz,Podpora,Support Team Lead,2022-10-19,32500.0,3,VŠ Bc.,Praha,36,M,Plný,+420 724 200 549
230,Adam,Beneš,adam.benes@datacorp.cz,Marketing,Brand Manager,02.11.2021,71500.0,5,VŠ Mgr.,Pardubice,29,M,Částečný,+420 781 963 415
878,Pavel,Štěpánek,pavel.stepanek@datacorp.cz,Podpora,Technická podpora,2022-09-10,38500.0,3,SŠ,Praha,24,M,Plný,+420 650 512 374
894,Monika,Kolářová,monika.kolarova@datacorp.cz,Podpora,Zákaznická podpora,2023-01-26,50000.0,3,VŠ Mgr.,Praha,28,Ž,Plný,+420 699 808 193
999,Petra,Štěpánková,petra.stepankova@datacorp.cz,Podpora,Support Team Lead,2022-05-22,55500.0,3,VŠ Mgr.,České Budějovice,36,Ž,Plný,+420 622 813 869
515,Nikola,Marková,nikola.markova@datacorp.cz,Obchod,Business Development,2021-07-06,60500.0,3,VŠ Bc.,Praha,34,Ž,Plný,792 806 712
837,Veronika,Veselá,veronika.vesela@datacorp.cz,Podpora,Zákaznická podpora,2022-10-22,48500.0,3,VŠ PhD.,Praha,22,Ž,DPP,+420 640 312 995
438,Lucie,Novotná,lucie.novotna@datacorp.cz,Obchod,Account Manager,2024-09-06,60500.0,4,SŠ,Liberec,23,Ž,Plný,+420 724 828 163
690,Daniel,Horák,daniel.horak@datacorp.cz,Finance,Controller,2020-04-21,80500.0,2,VŠ Mgr.,Olomouc,25,M,Plný,+420 786 385 489
324,Simona,Jelínková,simona.jelinkova@datacorp.cz,marketing,Marketingový specialista,2022-06-27,52000.0,4,VŠ Bc.,Olomouc,27,Ž,Plný,650 477 405
787,David,Zeman,david.zeman@datacorp.cz,Podpora,Zákaznická podpora,2024-01-08,40000.0,3,SŠ,Pardubice,26,M,Plný,+420 694 469 699
7,Hana,Jelínková,hana.jelinkova@datacorp.cz,Vývoj,Data Engineer,2022-09-29,54500.0,4,SŠ,České Budějovice,28,Ž,Plný,+420 632 944 237
156,Petr,Procházka,petr.prochazka@datacorp.cz,Vývoj,DevOps Engineer,2023-01-22,86500.0,4,VŠ Bc.,Brno,29,M,Plný,+420 729 870 893
646,Petra,Kopecká,petra.kopecka@datacorp.cz,Finance,Auditor,30.01.2020,78500.0,4,VŠ Mgr.,Zlín,26,Ž,Plný,+420 786 588 414
453,Jakub,Pospíšil,jakub.pospisil@datacorp.cz,Obchod,Business Development,02.12.2021,48500.0,3,SŠ,Praha,31,M,Plný,+420 712 770 936
724,Markéta,Hájková,jana.kralova@datacorp.cz,Finance,Auditor,2024-04-23,77500.0,4,VŠ PhD.,Liberec,28,Ž,Plný,+420 615 156 755
929,Petra,Růžičková,petra.ruzickova@datacorp.cz,Podpora,Help Desk Specialist,2023-05-24,39500.0,4,VŠ Bc.,Brno,23,Ž,Plný,+420 698 535 502
799,Tereza,Černá,tereza.cerna@datacorp.cz,Podpora,Zákaznická podpora,2024-07-31,28000.0,3,SŠ,Brno,33,Ž,DPP,+420 732 453 525
769,Eva,Fialová,eva.fialova@datacorp.cz,Podpora,Support Team Lead,2024-01-14,27000.0,3,VŠ Bc.,Plzeň,32,Ž,Částečný,+420 774 991 707
441,Veronika,Holubová,veronika.holubova@datacorp.cz,Obchod,Obchodní zástupce,2020-03-26,62500.0,4,VŠ Mgr.,Liberec,34,Ž,Plný,633688495
593,Filip,Král,filip.kral@datacorp.cz,HR,Recruiter,22.10.2022,58500.0,3,VŠ Mgr.,Praha,29,M,Plný,628776165
958,Jakub,Beneš,jakub.benes@datacorp.cz,Podpora,Technická podpora,2024-04-22,33000.0,3,SŠ,Praha,27,M,Plný,viz Slack
582,Tereza,Jelínková,tereza.jelinkova@datacorp.cz,HR,HR Specialist,2022-02-15,49500.0,4,SŠ,Hradec Králové,29,Ž,Plný,+420 746 648 879
687,Simona,Fialová,simona.fialova@datacorp.cz,Finance,Controller,2020-09-07,67500.0,3,VŠ Mgr.,Ostrava,30,Ž,Plný,+420 738 713 586
544,Veronika,Kučerová,veronika.kucerova@datacorp.cz,HR,HR Manager,2022-09-01,58000.0,2,VŠ Mgr.,Brno,29,Ž,Plný,684 806 485
598,Michal,Svoboda,michal.svoboda@datacorp.cz,HR,HR Manager,2022-07-04,42000.0,3,VŠ Mgr.,Praha,32,M,Plný,+420 676 363 154
727,Marie,Svobodová,marie.svobodova@datacorp.cz,Finance,Auditor,2025-04-26,74000.0,4,VŠ PhD.,Ostrava,23,Ž,Plný,+420 678 566 455
461,Martina,Svobodová,martina.svobodova@datacorp.cz,Obchod,Obchodní zástupce,2023-05-22,68000.0,3,VŠ Mgr.,České Budějovice,32,Ž,Plný,742 754 265
664,Dominik,Malý,dominik.maly@datacorp.cz,Finance,Finanční analytik,26.03.2021,62500.0,3,VŠ Mgr.,Praha,36,M,Plný,646721794
231,Jakub,Malý,jakub.maly@datacorp.cz,Marketing,SEO Specialist,2022-02-12,53500.0,5,VŠ Bc.,Zlín,32,M,Plný,+420 616 849 898
982,Daniel,Blažek,daniel.blazek@datacorp.cz,Podpora,Technická podpora,2022-08-28,39500.0,5,SŠ,Praha,22,M,Plný,+420 774 463 385
748,Alena,Kopecká,alena.kopecka@datacorp.cz,Finance,Účetní,2020-02-09,68500.0,4,VŠ Mgr.,Brno,33,Ž,Plný,+420 759 406 286
215,Adam,Kopecký,adam.kopecky@datacorp.cz,Marketing,SEO Specialist,2023-01-30,54000.0,4,VŠ Mgr.,Praha,28,M,Plný,+420 728 818 662
80,Martina,Černá,martina.cerna@datacorp.cz,Vývoj,Tech Lead,2018-12-07,54500.0,3,SŠ,Plzeň,31,Ž,Plný,+420 616 327 508
149,Karel,Kříž,karel.kriz@datacorp.cz,Vývoj,Data Engineer,2016-08-25,104000.0,4,VŠ Mgr.,Liberec,31,M,Částečný,+420 682 187 355
306,Daniel,Blažek,daniel.blazek@datacorp.cz,Marketing,Content Manager,2023-11-13,50000.0,5,SŠ,Hradec Králové,27,M,Plný,+420 677 359 757
728,Alena,Vaňková,alena.vankova@datacorp.cz,Finance,Controller,2018-05-25,61500.0,3,VŠ Bc.,Brno,40,Ž,Plný,+420 750 844 477
938,Martin,Holub,martin.holub@datacorp.cz,Podpora,Help Desk Specialist,08.08.2024,,3,VŠ Bc.,Olomouc,33,M,Plný,+420 763 471 796
